latitude_degrees,latitude,longitude_degrees,longitude
58°18′28″N,58.307685,1°04′32″W,-1.07552437
58°18′28″N,58.307685,1°15′08″W,-1.25235813
58°18′28″N,58.307685,0°38′00″W,-0.63345814
58°18′28″N,58.307685,1°23′35″W,-1.39313285
58°18′28″N,58.307685,1°58′22″W,-1.97276652
58°18′28″N,58.307685,2°37′28″W,-2.62448808
58°18′28″N,58.307685,3°30′40″W,-3.51115449
58°18′28″N,58.307685,1°04′33″E,1.07595515
58°18′28″N,58.307685,0°42′20″W,-0.70555406
58°18′28″N,58.307685,1°06′33″E,1.10909846
58°18′28″N,58.307685,0°05′46″W,-0.09612354
58°18′28″N,58.307685,3°25′53″W,-3.43132955
58°18′28″N,58.307685,0°45′43″W,-0.76189009
58°18′28″N,58.307685,1°27′57″E,1.46572177
58°18′28″N,58.307685,0°55′20″W,-0.92223311
58°18′28″N,58.307685,0°16′55″E,0.2818747
58°18′28″N,58.307685,2°24′20″W,-2.4055525
58°18′28″N,58.307685,3°17′52″W,-3.29770611
58°18′28″N,58.307685,1°50′57″W,-1.84918354
58°18′28″N,58.307685,2°08′47″W,-2.14638507
58°18′28″N,58.307685,2°33′12″W,-2.5534181
58°18′28″N,58.307685,0°01′12″W,-0.02007145
58°18′28″N,58.307685,1°31′40″E,1.52786473
58°18′28″N,58.307685,3°25′18″W,-3.42163479
58°18′28″N,58.307685,0°42′10″W,-0.70290635
58°18′28″N,58.307685,0°00′04″W,-0.00109248
58°18′28″N,58.307685,0°09′47″E,0.16295025
58°18′28″N,58.307685,1°13′57″E,1.23241793
58°18′28″N,58.307685,2°35′19″W,-2.58861654
58°18′28″N,58.307685,3°11′19″W,-3.18861749
58°18′28″N,58.307685,0°47′11″E,0.78645457
58°18′28″N,58.307685,1°42′10″W,-1.70267455
58°18′28″N,58.307685,1°28′17″W,-1.4712543
58°18′28″N,58.307685,3°29′34″W,-3.49289823
58°18′28″N,58.307685,2°39′52″W,-2.6643104
58°18′28″N,58.307685,0°48′37″W,-0.81034238
58°18′28″N,58.307685,0°45′43″E,0.76196071
58°18′28″N,58.307685,1°31′03″E,1.51753859
58°18′28″N,58.307685,2°17′48″W,-2.29675642
58°18′28″N,58.307685,3°36′03″W,-3.60077768
58°18′28″N,58.307685,0°46′01″E,0.76687914
58°18′28″N,58.307685,1°17′27″E,1.29089694
58°18′28″N,58.307685,3°53′06″W,-3.88512768
58°18′28″N,58.307685,3°32′06″W,-3.53506591
58°18′28″N,58.307685,0°26′19″E,0.43873392
58°18′28″N,58.307685,2°13′17″W,-2.22143127
58°18′28″N,58.307685,2°48′25″W,-2.80706818
58°18′28″N,58.307685,2°14′23″W,-2.23968668
58°18′28″N,58.307685,1°33′22″W,-1.55604649
58°18′28″N,58.307685,2°17′54″W,-2.29845549
58°18′28″N,58.307685,0°15′24″E,0.25662661
58°18′28″N,58.307685,3°41′53″W,-3.69812056
58°18′28″N,58.307685,3°52′23″W,-3.87296122
58°18′28″N,58.307685,3°10′26″W,-3.17377839
58°18′28″N,58.307685,0°32′25″W,-0.5401471
58°18′28″N,58.307685,1°31′54″W,-1.53162316
58°18′28″N,58.307685,3°29′06″W,-3.48511819
58°18′28″N,58.307685,1°19′27″W,-1.32422855
58°18′28″N,58.307685,1°07′21″W,-1.12239845
58°18′28″N,58.307685,0°14′20″W,-0.23893018
58°18′28″N,58.307685,1°05′36″E,1.09347098
58°18′28″N,58.307685,0°46′50″W,-0.78059024
58°18′28″N,58.307685,0°18′29″W,-0.30815564
58°18′28″N,58.307685,0°14′18″W,-0.23846181
58°18′28″N,58.307685,0°14′42″W,-0.2448907
58°18′28″N,58.307685,0°08′59″W,-0.14960454
58°18′28″N,58.307685,3°42′05″W,-3.70145566
58°18′28″N,58.307685,0°29′37″W,-0.49350983
58°18′28″N,58.307685,0°03′53″W,-0.06472667
58°18′28″N,58.307685,0°42′51″W,-0.71429638
58°18′28″N,58.307685,3°02′46″W,-3.04622562
58°18′28″N,58.307685,1°20′21″W,-1.33916983
58°18′28″N,58.307685,0°48′15″E,0.80411517
58°18′28″N,58.307685,0°43′37″W,-0.72691355
58°18′28″N,58.307685,2°56′51″W,-2.94758521
58°18′28″N,58.307685,2°40′37″W,-2.67699064
58°18′28″N,58.307685,1°06′31″W,-1.10874976
58°18′28″N,58.307685,2°51′26″W,-2.85727385
58°18′28″N,58.307685,1°30′52″W,-1.5145071
58°18′28″N,58.307685,1°43′37″W,-1.72686999
58°18′28″N,58.307685,1°30′22″E,1.50601126
58°18′28″N,58.307685,2°35′00″W,-2.58325497
58°18′28″N,58.307685,0°02′55″W,-0.04853554
58°18′28″N,58.307685,2°25′35″W,-2.42627574
58°18′28″N,58.307685,2°19′22″W,-2.32270099
58°18′28″N,58.307685,1°14′21″W,-1.23915639
58°18′28″N,58.307685,1°11′08″E,1.18545657
58°18′28″N,58.307685,2°46′14″W,-2.7704549
58°18′28″N,58.307685,0°37′11″E,0.61968421
58°18′28″N,58.307685,1°59′41″W,-1.99461156
58°18′28″N,58.307685,0°11′55″W,-0.19855856
58°18′28″N,58.307685,0°37′52″W,-0.63124153
58°18′28″N,58.307685,0°49′11″W,-0.81973131
58°18′28″N,58.307685,0°03′03″W,-0.05082099
58°18′28″N,58.307685,1°16′52″E,1.28116728
58°18′28″N,58.307685,1°18′51″E,1.31430003
58°18′28″N,58.307685,1°28′01″W,-1.46705944
58°18′28″N,58.307685,1°30′56″W,-1.51554676
58°18′28″N,58.307685,2°36′21″W,-2.60577184
58°18′28″N,58.307685,1°52′40″W,-1.87766911
58°18′28″N,58.307685,4°12′59″W,-4.21625677
58°18′28″N,58.307685,0°23′40″W,-0.39443335
58°18′28″N,58.307685,0°44′29″W,-0.74130173
58°18′28″N,58.307685,1°48′22″W,-1.80598397
58°18′28″N,58.307685,2°51′07″W,-2.85202083
58°18′28″N,58.307685,1°17′56″E,1.29877113
58°18′28″N,58.307685,1°27′33″W,-1.45918307
58°18′28″N,58.307685,2°27′48″W,-2.46341108
58°18′28″N,58.307685,0°04′20″E,0.07230739
58°18′28″N,58.307685,0°28′06″W,-0.46824371
58°18′28″N,58.307685,1°55′48″W,-1.93009418
58°18′28″N,58.307685,0°53′07″E,0.88531422
58°18′28″N,58.307685,1°18′09″E,1.30253807
58°18′28″N,58.307685,0°43′33″W,-0.72580808
58°18′28″N,58.307685,1°45′20″W,-1.75562194
58°18′28″N,58.307685,3°55′34″W,-3.92611301
58°18′28″N,58.307685,0°14′39″W,-0.24419931
58°18′28″N,58.307685,0°08′01″E,0.13352896
58°18′28″N,58.307685,2°17′39″W,-2.29414583
58°18′28″N,58.307685,0°15′07″E,0.2519815
58°18′28″N,58.307685,3°15′27″W,-3.25762655
58°18′28″N,58.307685,2°01′06″W,-2.01839164
58°18′28″N,58.307685,1°06′12″W,-1.10325897
58°18′28″N,58.307685,0°59′12″W,-0.98660723
58°18′28″N,58.307685,0°37′46″W,-0.6295473
58°18′28″N,58.307685,1°07′46″E,1.12955261
58°18′28″N,58.307685,0°29′27″W,-0.4907402
58°18′28″N,58.307685,0°53′32″W,-0.89235218
58°18′28″N,58.307685,0°41′04″E,0.68441072
58°18′28″N,58.307685,2°47′41″W,-2.79483691
58°18′28″N,58.307685,3°56′43″W,-3.94532396
58°18′28″N,58.307685,0°44′22″E,0.73946461
58°18′28″N,58.307685,3°55′12″W,-3.92006402
58°18′28″N,58.307685,0°25′14″E,0.42062805
58°18′28″N,58.307685,2°41′13″W,-2.68704355
58°18′28″N,58.307685,2°29′51″W,-2.49761818
58°18′28″N,58.307685,1°01′26″W,-1.02395686
58°18′28″N,58.307685,3°21′57″W,-3.3657022
58°18′28″N,58.307685,1°52′35″W,-1.8764802
58°18′28″N,58.307685,0°35′30″E,0.59153887
58°18′28″N,58.307685,2°41′26″W,-2.69056982
58°18′28″N,58.307685,2°26′42″W,-2.44500832
58°18′28″N,58.307685,2°21′30″W,-2.35819937
58°18′28″N,58.307685,2°39′36″W,-2.66003595
58°18′28″N,58.307685,0°12′41″W,-0.21148408
58°18′28″N,58.307685,0°53′12″E,0.8867634
58°18′28″N,58.307685,1°55′35″W,-1.92631444
58°18′28″N,58.307685,0°15′28″E,0.25789092
58°18′28″N,58.307685,0°13′39″W,-0.22748123
58°18′28″N,58.307685,2°38′46″W,-2.6460424
58°18′28″N,58.307685,0°40′07″W,-0.66848291
58°18′28″N,58.307685,2°59′48″W,-2.99659929
58°18′28″N,58.307685,0°46′47″W,-0.7796993
58°18′28″N,58.307685,1°57′16″W,-1.95441428
58°18′28″N,58.307685,0°28′23″W,-0.47318786
58°18′28″N,58.307685,2°28′15″W,-2.47090861
58°18′28″N,58.307685,3°15′28″W,-3.25780074
58°18′28″N,58.307685,2°22′13″W,-2.37035163
58°18′28″N,58.307685,1°39′19″W,-1.65531911
58°18′28″N,58.307685,3°37′31″W,-3.62531545
58°18′28″N,58.307685,0°35′26″E,0.59064195
58°18′28″N,58.307685,3°41′19″W,-3.68867028
58°18′28″N,58.307685,4°05′45″W,-4.09591081
58°18′28″N,58.307685,0°34′41″W,-0.57812634
58°18′28″N,58.307685,0°21′08″E,0.35221532
58°18′28″N,58.307685,0°30′38″E,0.51046005
58°18′28″N,58.307685,3°22′08″W,-3.36884048
58°18′28″N,58.307685,0°07′21″W,-0.12248595
58°18′28″N,58.307685,2°16′45″W,-2.27909675
58°18′28″N,58.307685,3°09′17″W,-3.15483977
58°18′28″N,58.307685,1°32′45″W,-1.54586354
58°18′28″N,58.307685,0°55′40″W,-0.92789401
58°18′28″N,58.307685,2°43′50″W,-2.73065733
58°18′28″N,58.307685,1°12′20″W,-1.20558391
58°18′28″N,58.307685,0°51′37″W,-0.86029391
58°18′28″N,58.307685,2°51′59″W,-2.86648254
58°18′28″N,58.307685,3°55′27″W,-3.92426413
58°18′28″N,58.307685,3°54′33″W,-3.90929345
58°18′28″N,58.307685,0°53′42″W,-0.89510596
58°18′28″N,58.307685,2°23′18″W,-2.38846737
58°18′28″N,58.307685,0°14′53″W,-0.24794664
58°18′28″N,58.307685,0°48′51″W,-0.81415082
58°18′28″N,58.307685,0°06′33″W,-0.10910571
58°18′28″N,58.307685,2°55′59″W,-2.93341443
58°18′28″N,58.307685,0°46′46″E,0.77946688
58°18′28″N,58.307685,0°34′31″E,0.57522296
58°18′28″N,58.307685,0°39′19″E,0.65516407
58°18′28″N,58.307685,3°32′07″W,-3.53522583
58°18′28″N,58.307685,2°24′18″W,-2.40506623
58°18′28″N,58.307685,1°12′32″W,-1.20900034
58°18′28″N,58.307685,1°23′26″W,-1.39065926
58°18′28″N,58.307685,1°00′06″W,-1.00160464
58°18′28″N,58.307685,0°43′52″W,-0.73115569
58°18′28″N,58.307685,3°34′56″W,-3.58232658
58°18′28″N,58.307685,1°14′24″E,1.23991105
58°18′28″N,58.307685,0°06′15″E,0.10415965
58°18′28″N,58.307685,0°28′42″E,0.47837591
58°18′28″N,58.307685,3°34′01″W,-3.56704792
58°18′28″N,58.307685,3°08′01″W,-3.13347734
58°18′28″N,58.307685,0°27′06″W,-0.45156736
58°18′28″N,58.307685,1°05′11″W,-1.08647898
58°18′28″N,58.307685,3°26′13″W,-3.43682884
58°18′28″N,58.307685,4°12′44″W,-4.21228032
58°18′28″N,58.307685,1°21′33″W,-1.35911892
58°18′28″N,58.307685,0°14′25″W,-0.24028787
58°18′28″N,58.307685,1°23′58″E,1.39935945
58°18′28″N,58.307685,3°55′25″W,-3.9236793
58°18′28″N,58.307685,4°05′32″W,-4.09227048
58°18′28″N,58.307685,0°36′56″W,-0.61542169
58°18′28″N,58.307685,0°48′43″E,0.81207415
58°18′28″N,58.307685,1°22′53″E,1.38142144
58°18′28″N,58.307685,1°18′34″E,1.30937236
58°18′28″N,58.307685,4°04′30″W,-4.07493337
58°18′28″N,58.307685,2°23′04″W,-2.38450376
58°18′28″N,58.307685,2°49′20″W,-2.82215444
58°18′28″N,58.307685,1°57′54″W,-1.96502484
58°18′28″N,58.307685,0°13′21″W,-0.22248524
58°18′28″N,58.307685,0°42′13″W,-0.70373906
58°18′28″N,58.307685,4°05′44″W,-4.09548192
58°18′28″N,58.307685,3°55′48″W,-3.93008863
58°18′28″N,58.307685,1°22′10″E,1.3694262
58°18′28″N,58.307685,3°51′26″W,-3.85708694
58°18′28″N,58.307685,1°59′34″W,-1.99276259
58°18′28″N,58.307685,0°20′09″E,0.33592895
58°18′28″N,58.307685,2°26′54″W,-2.44827384
58°18′28″N,58.307685,0°28′12″E,0.46987035
58°18′28″N,58.307685,1°03′03″E,1.05073154
58°18′28″N,58.307685,1°39′10″W,-1.65275027
58°18′28″N,58.307685,0°20′49″W,-0.34694245
58°18′28″N,58.307685,3°41′21″W,-3.68926264
58°18′28″N,58.307685,3°09′54″W,-3.16499124
58°18′28″N,58.307685,2°02′54″W,-2.04842039
58°18′28″N,58.307685,1°08′53″E,1.14796843
58°18′28″N,58.307685,1°00′31″E,1.00866651
58°18′28″N,58.307685,0°10′44″E,0.17881339
58°18′28″N,58.307685,2°33′53″W,-2.56458759
58°18′28″N,58.307685,0°16′15″E,0.2708501
58°18′28″N,58.307685,1°35′38″W,-1.59396596
58°18′28″N,58.307685,2°24′43″W,-2.4118958
58°18′28″N,58.307685,1°42′18″W,-1.70502421
58°18′28″N,58.307685,0°34′45″E,0.57925593
58°18′28″N,58.307685,0°20′47″W,-0.34644265
58°18′28″N,58.307685,3°36′48″W,-3.61337799
58°18′28″N,58.307685,0°35′28″W,-0.59116366
58°18′28″N,58.307685,1°28′06″E,1.46823909
58°18′28″N,58.307685,1°09′02″W,-1.1504861
58°18′28″N,58.307685,2°05′39″W,-2.09418342
58°18′28″N,58.307685,3°06′48″W,-3.11329305
58°18′28″N,58.307685,3°40′13″W,-3.67026344
58°18′28″N,58.307685,2°25′53″W,-2.43145646
58°18′28″N,58.307685,3°15′58″W,-3.26606303
58°18′28″N,58.307685,2°10′51″W,-2.18071515
58°18′28″N,58.307685,1°24′07″W,-1.40208141
58°18′28″N,58.307685,0°43′32″E,0.72566198
58°18′28″N,58.307685,2°11′07″W,-2.18538615
58°18′28″N,58.307685,1°03′29″E,1.0580676
58°18′28″N,58.307685,4°09′10″W,-4.15291363
58°18′28″N,58.307685,0°07′05″E,0.11794697
58°18′28″N,58.307685,0°45′35″W,-0.75976054
58°18′28″N,58.307685,0°05′35″E,0.09305665
58°18′28″N,58.307685,2°21′41″W,-2.36151282
58°18′28″N,58.307685,2°29′45″W,-2.49582258
58°18′28″N,58.307685,3°51′46″W,-3.86266895
58°18′28″N,58.307685,0°10′47″E,0.17975029
58°18′28″N,58.307685,4°12′26″W,-4.20730888
58°18′28″N,58.307685,1°24′31″W,-1.40849398
58°18′28″N,58.307685,3°51′17″W,-3.85473391
58°18′28″N,58.307685,3°29′13″W,-3.48700214
58°18′28″N,58.307685,0°49′03″W,-0.81736733
58°18′28″N,58.307685,3°06′30″W,-3.10842882
58°18′28″N,58.307685,0°12′20″E,0.2056211
58°18′28″N,58.307685,3°55′55″W,-3.93197136
58°18′28″N,58.307685,3°41′04″W,-3.68457172
58°18′28″N,58.307685,3°50′06″W,-3.8349718
58°18′28″N,58.307685,0°26′04″W,-0.43438845
58°18′28″N,58.307685,3°36′53″W,-3.61459579
58°18′28″N,58.307685,1°02′46″E,1.04612919
58°18′28″N,58.307685,4°03′10″W,-4.05264072
58°18′28″N,58.307685,3°32′42″W,-3.54489643
58°18′28″N,58.307685,0°51′16″E,0.85452611
58°18′28″N,58.307685,0°29′18″W,-0.48831361
58°18′28″N,58.307685,3°07′08″W,-3.11882864
58°18′28″N,58.307685,3°36′37″W,-3.61023764
58°18′28″N,58.307685,0°31′36″W,-0.52658774
58°18′28″N,58.307685,1°48′26″W,-1.80718673
58°18′28″N,58.307685,4°11′28″W,-4.19112819
58°18′28″N,58.307685,3°12′38″W,-3.21051265
58°18′28″N,58.307685,0°37′25″E,0.62374666
58°18′28″N,58.307685,0°26′36″E,0.44344432
58°18′28″N,58.307685,0°42′10″E,0.70271038
58°18′28″N,58.307685,1°56′57″W,-1.94924819
58°18′28″N,58.307685,3°07′37″W,-3.1268637
58°18′28″N,58.307685,1°32′11″E,1.53625017
58°18′28″N,58.307685,0°02′45″E,0.04581835
58°18′28″N,58.307685,0°35′21″E,0.58927261
58°18′28″N,58.307685,0°52′34″E,0.87603423
58°18′28″N,58.307685,1°29′12″E,1.48661486
58°18′28″N,58.307685,1°35′27″W,-1.59091435
58°18′28″N,58.307685,0°48′16″E,0.80436127
58°18′28″N,58.307685,2°15′04″W,-2.25106811
58°18′28″N,58.307685,0°51′34″W,-0.85951034
58°18′28″N,58.307685,1°58′23″W,-1.9730602
58°18′28″N,58.307685,3°07′43″W,-3.12858151
58°18′28″N,58.307685,0°52′51″W,-0.88084032
58°18′28″N,58.307685,1°30′25″W,-1.50682624
58°18′28″N,58.307685,0°24′31″E,0.40865202
58°18′28″N,58.307685,1°26′27″W,-1.44094978
58°18′28″N,58.307685,1°16′48″E,1.279922
58°18′28″N,58.307685,3°34′32″W,-3.57554373
58°18′28″N,58.307685,1°24′44″E,1.41217856
58°18′28″N,58.307685,3°52′08″W,-3.86901809
58°18′28″N,58.307685,0°28′01″W,-0.467046
58°18′28″N,58.307685,3°58′25″W,-3.97352171
58°18′28″N,58.307685,0°56′49″E,0.94705391
58°18′28″N,58.307685,3°19′28″W,-3.3245569
58°18′28″N,58.307685,1°35′09″W,-1.58593555
58°18′28″N,58.307685,3°54′12″W,-3.90321675
58°18′28″N,58.307685,4°11′25″W,-4.19040174
58°18′28″N,58.307685,3°16′52″W,-3.2809853
58°18′28″N,58.307685,1°07′49″W,-1.13014969
58°18′28″N,58.307685,0°58′54″W,-0.98157234
58°18′28″N,58.307685,0°13′24″E,0.2232313
58°18′28″N,58.307685,0°38′23″E,0.63961737
58°18′28″N,58.307685,3°36′23″W,-3.60638252
58°18′28″N,58.307685,0°41′20″E,0.68893792
58°18′28″N,58.307685,1°24′43″W,-1.41193818
58°18′28″N,58.307685,2°08′15″W,-2.13748842
58°18′28″N,58.307685,1°09′12″W,-1.15336668
58°18′28″N,58.307685,0°29′30″E,0.4916659
58°18′28″N,58.307685,0°01′22″E,0.02269438
58°18′28″N,58.307685,1°42′57″W,-1.71587735
58°18′28″N,58.307685,0°51′43″E,0.86206275
58°18′28″N,58.307685,3°11′18″W,-3.18831192
58°18′28″N,58.307685,2°03′59″W,-2.06627977
58°18′28″N,58.307685,4°09′59″W,-4.16646625
58°18′28″N,58.307685,0°06′40″E,0.11104429
58°18′28″N,58.307685,1°11′36″W,-1.19340564
58°18′28″N,58.307685,0°37′26″E,0.62397975
58°18′28″N,58.307685,3°19′42″W,-3.32830171
58°18′28″N,58.307685,2°00′00″W,-1.99993806
58°18′28″N,58.307685,1°25′48″E,1.42988412
58°18′28″N,58.307685,4°00′15″W,-4.00425974
58°18′28″N,58.307685,0°26′40″W,-0.44434825
58°18′28″N,58.307685,1°59′23″W,-1.98961837
58°18′28″N,58.307685,1°01′33″W,-1.02589762
58°18′28″N,58.307685,1°02′19″W,-1.03853056
58°18′28″N,58.307685,1°55′48″W,-1.92992925
58°18′28″N,58.307685,2°38′11″W,-2.63648364
58°18′28″N,58.307685,1°59′08″W,-1.9854874
58°18′28″N,58.307685,3°14′00″W,-3.23332352
58°18′28″N,58.307685,3°04′41″W,-3.07805522
58°18′28″N,58.307685,2°41′07″W,-2.68540612
58°18′28″N,58.307685,2°43′58″W,-2.73284958
58°18′28″N,58.307685,0°05′10″E,0.08615635
58°18′28″N,58.307685,1°09′46″E,1.16268577
58°18′28″N,58.307685,3°53′38″W,-3.89388009
58°18′28″N,58.307685,1°06′46″E,1.11270033
58°18′28″N,58.307685,1°20′55″E,1.34859592
58°18′28″N,58.307685,3°19′49″W,-3.33036321
58°18′28″N,58.307685,3°39′59″W,-3.66671671
58°18′28″N,58.307685,0°08′00″E,0.13330161
58°18′28″N,58.307685,1°06′25″E,1.10693351
58°18′28″N,58.307685,1°31′54″E,1.53163795
58°18′28″N,58.307685,0°33′49″W,-0.56361256
58°18′28″N,58.307685,2°58′53″W,-2.98145313
58°18′28″N,58.307685,1°13′30″W,-1.22486678
58°18′28″N,58.307685,1°15′34″W,-1.25949815
58°18′28″N,58.307685,1°22′14″W,-1.37049042
58°18′28″N,58.307685,1°07′46″W,-1.12945499
58°18′28″N,58.307685,1°21′53″W,-1.36459556
58°18′28″N,58.307685,0°21′19″W,-0.35524726
58°18′28″N,58.307685,0°26′13″W,-0.43682337
58°18′28″N,58.307685,2°46′34″W,-2.7762438
58°18′28″N,58.307685,0°13′02″E,0.21726192
58°18′28″N,58.307685,2°56′41″W,-2.94486039
58°18′28″N,58.307685,1°22′41″E,1.37800241
58°18′28″N,58.307685,1°23′53″W,-1.3980338
58°18′28″N,58.307685,2°58′03″W,-2.96743169
58°18′28″N,58.307685,1°50′24″W,-1.84013824
58°18′28″N,58.307685,0°20′51″E,0.3474867
58°18′28″N,58.307685,2°06′03″W,-2.10084747
58°18′28″N,58.307685,0°04′59″E,0.08298977
58°18′28″N,58.307685,1°53′12″W,-1.88660759
58°18′28″N,58.307685,0°45′26″W,-0.75714097
58°18′28″N,58.307685,0°00′22″E,0.00597593
58°18′28″N,58.307685,0°09′15″E,0.15426244
58°18′28″N,58.307685,0°25′59″W,-0.43302265
58°18′28″N,58.307685,2°48′13″W,-2.80369695
58°18′28″N,58.307685,1°37′47″W,-1.62966048
58°18′28″N,58.307685,0°36′56″E,0.61552109
58°18′28″N,58.307685,3°01′49″W,-3.03030546
58°18′28″N,58.307685,0°16′22″E,0.27273069
58°18′28″N,58.307685,0°13′03″E,0.21750436
58°18′28″N,58.307685,0°54′05″E,0.90151406
58°18′28″N,58.307685,1°42′25″W,-1.70698184
58°18′28″N,58.307685,3°23′44″W,-3.3956639
58°18′28″N,58.307685,1°21′19″E,1.35529352
58°18′28″N,58.307685,3°14′03″W,-3.23415586
58°18′28″N,58.307685,1°18′23″E,1.30640845
58°18′28″N,58.307685,1°43′32″W,-1.72546921
58°18′28″N,58.307685,1°15′06″W,-1.25167656
58°18′28″N,58.307685,0°23′39″E,0.39422972
58°18′28″N,58.307685,1°10′39″W,-1.1775027
58°18′28″N,58.307685,3°45′19″W,-3.7553233
58°18′28″N,58.307685,3°54′06″W,-3.90163817
58°18′28″N,58.307685,2°13′21″W,-2.22257502
58°18′28″N,58.307685,1°07′16″W,-1.121231
58°18′28″N,58.307685,3°09′13″W,-3.15374615
58°18′28″N,58.307685,0°31′41″W,-0.5280913
58°18′28″N,58.307685,2°44′35″W,-2.74309646
58°18′28″N,58.307685,3°48′30″W,-3.80826608
58°18′28″N,58.307685,0°31′55″E,0.53194678
58°18′28″N,58.307685,1°32′33″E,1.54237281
58°18′28″N,58.307685,3°21′40″W,-3.36103125
58°18′28″N,58.307685,2°36′25″W,-2.60680735
58°18′28″N,58.307685,3°16′11″W,-3.2698116
58°18′28″N,58.307685,0°39′03″W,-0.65077241
58°18′28″N,58.307685,1°39′04″W,-1.65097437
58°18′28″N,58.307685,2°33′43″W,-2.56207881
58°18′28″N,58.307685,0°58′41″E,0.97814902
58°18′28″N,58.307685,2°51′39″W,-2.86090462
58°18′28″N,58.307685,2°35′49″W,-2.59698564
58°18′28″N,58.307685,0°10′25″E,0.17364721
58°18′28″N,58.307685,1°25′31″W,-1.42534589
58°18′28″N,58.307685,3°39′24″W,-3.65655845
58°18′28″N,58.307685,1°48′17″W,-1.80483298
58°18′28″N,58.307685,0°50′52″W,-0.84765734
58°18′28″N,58.307685,2°17′47″W,-2.29643305
58°18′28″N,58.307685,1°10′52″W,-1.18102204
58°18′28″N,58.307685,1°40′20″W,-1.67217743
58°18′28″N,58.307685,2°44′23″W,-2.73984685
58°18′28″N,58.307685,4°06′37″W,-4.11025654
58°18′28″N,58.307685,2°09′12″W,-2.15328318
58°18′28″N,58.307685,0°33′21″W,-0.55586005
58°18′28″N,58.307685,0°28′42″W,-0.47839563
58°18′28″N,58.307685,0°09′24″W,-0.15673441
58°18′28″N,58.307685,2°20′35″W,-2.34308449
58°18′28″N,58.307685,0°31′47″E,0.52963653
58°18′28″N,58.307685,2°52′02″W,-2.86716208
58°18′28″N,58.307685,3°38′24″W,-3.64011479
58°18′28″N,58.307685,3°02′11″W,-3.0364848
58°18′28″N,58.307685,4°11′36″W,-4.19330679
58°18′28″N,58.307685,2°32′08″W,-2.5356162
58°18′28″N,58.307685,3°05′35″W,-3.0931855
58°18′28″N,58.307685,0°36′51″W,-0.61420832
58°18′28″N,58.307685,1°12′14″W,-1.20391035
58°18′28″N,58.307685,1°09′16″E,1.15434866
58°18′28″N,58.307685,2°43′58″W,-2.73273039
58°18′28″N,58.307685,1°34′00″W,-1.56676991
58°18′28″N,58.307685,3°04′57″W,-3.0825008
58°18′28″N,58.307685,3°58′40″W,-3.97768922
58°18′28″N,58.307685,1°39′47″W,-1.66318108
58°18′28″N,58.307685,3°03′45″W,-3.06237324
58°18′28″N,58.307685,1°23′17″E,1.38795696
58°18′28″N,58.307685,0°50′25″W,-0.84018899
58°18′28″N,58.307685,3°18′38″W,-3.31043157
58°18′28″N,58.307685,0°56′18″E,0.93835837
58°18′28″N,58.307685,1°52′52″W,-1.88119427
58°18′28″N,58.307685,0°20′50″E,0.34713513
58°18′28″N,58.307685,3°23′40″W,-3.39442585
58°18′28″N,58.307685,0°26′49″E,0.44700871
58°18′28″N,58.307685,3°30′56″W,-3.51555213
58°18′28″N,58.307685,3°52′09″W,-3.86909032
58°18′28″N,58.307685,3°29′24″W,-3.49000013
58°18′28″N,58.307685,0°04′17″W,-0.07131535
58°18′28″N,58.307685,0°10′04″W,-0.1677677
58°18′28″N,58.307685,3°43′54″W,-3.73159848
58°18′28″N,58.307685,3°22′26″W,-3.37378995
58°18′28″N,58.307685,4°09′25″W,-4.15685556
58°18′28″N,58.307685,1°03′22″W,-1.05602982
58°18′28″N,58.307685,1°09′16″E,1.15451039
58°18′28″N,58.307685,2°14′05″W,-2.23465735
58°18′28″N,58.307685,2°10′19″W,-2.17207484
58°18′28″N,58.307685,1°01′58″E,1.03275206
58°18′28″N,58.307685,1°24′18″W,-1.40499891
58°18′28″N,58.307685,0°47′13″E,0.78682199
58°18′28″N,58.307685,3°14′57″W,-3.24908018
58°18′28″N,58.307685,2°50′56″W,-2.84876057
58°18′28″N,58.307685,2°29′04″W,-2.48442427
58°18′28″N,58.307685,0°13′11″W,-0.21959103
58°18′28″N,58.307685,0°21′52″W,-0.36445784
58°18′28″N,58.307685,1°53′48″W,-1.89656454
58°18′28″N,58.307685,0°45′38″E,0.76062064
58°18′28″N,58.307685,2°38′21″W,-2.63927007
58°18′28″N,58.307685,1°45′39″W,-1.76069957
58°18′28″N,58.307685,0°33′37″W,-0.56015242
58°18′28″N,58.307685,3°25′39″W,-3.42740331
58°18′28″N,58.307685,4°11′52″W,-4.1978727
58°18′28″N,58.307685,0°38′49″E,0.64682523
58°18′28″N,58.307685,2°14′27″W,-2.240779
58°18′28″N,58.307685,1°37′33″W,-1.62583702
58°18′28″N,58.307685,2°15′41″W,-2.26133008
58°18′28″N,58.307685,2°43′10″W,-2.71933828
58°18′28″N,58.307685,0°41′16″W,-0.68769848
58°18′28″N,58.307685,1°31′53″W,-1.53142194
58°18′28″N,58.307685,0°14′33″W,-0.24255112
58°18′28″N,58.307685,3°30′45″W,-3.5123738
58°18′28″N,58.307685,1°35′13″W,-1.58707971
58°18′28″N,58.307685,3°59′50″W,-3.9972074
58°18′28″N,58.307685,0°41′20″W,-0.68888049
58°18′28″N,58.307685,2°12′01″W,-2.20035534
58°18′28″N,58.307685,0°41′35″E,0.6931198
58°18′28″N,58.307685,3°56′49″W,-3.94686628
